,date_dt,city_code,district_code,dwell,flow_in,flow_out
22463,2017-09-15,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2400000000000002,59.15200000000002,59.07200000000001
22703,2017-09-16,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.1919999999999995,63.11599999999999,62.85199999999998
22855,2017-09-17,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.152,68.29599999999999,67.52399999999999
23208,2017-09-18,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2600000000000002,70.832,69.77199999999999
23422,2017-09-19,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.588,71.03600000000002,72.10000000000002
23494,2017-09-20,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3039999999999998,65.79599999999999,65.93599999999999
23805,2017-09-21,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3079999999999998,62.19200000000002,61.96400000000002
24056,2017-09-22,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.1960000000000002,65.07600000000001,64.564
24115,2017-09-23,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2880000000000005,64.75199999999998,64.54000000000003
24336,2017-09-24,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3280000000000003,68.74000000000002,68.04400000000003
24496,2017-09-25,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.372,74.02799999999998,73.02799999999998
24826,2017-09-26,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.5519999999999998,73.43600000000002,75.048
25081,2017-09-27,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2199999999999998,66.012,66.296
25109,2017-09-28,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3200000000000005,64.55999999999999,64.42399999999996
25419,2017-09-29,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2000000000000002,64.456,64.38399999999999
25582,2017-09-30,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2000000000000002,63.792,63.608
25861,2017-10-01,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.36,68.45999999999997,67.53199999999997
26069,2017-10-02,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.492,74.99599999999998,74.02400000000003
26163,2017-10-03,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.588,71.56000000000002,72.66799999999998
26447,2017-10-04,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3239999999999998,68.58800000000001,68.704
26623,2017-10-05,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3200000000000005,69.04799999999999,69.15999999999998
26743,2017-10-06,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3128705088716628,69.53703627352945,69.3263930520254
27092,2017-10-07,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2720000000000002,68.092,67.73999999999997
27330,2017-10-08,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.336,72.50400000000002,71.76400000000002
27522,2017-10-09,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.476,78.528,77.22800000000001
27555,2017-10-10,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.668,75.41600000000003,76.27600000000002
27877,2017-10-11,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2559999999999998,67.79600000000002,67.75200000000002
28122,2017-10-12,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2999999999999998,67.38799999999998,66.992
28233,2017-10-13,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2000000000000002,64.83600000000001,64.75600000000003
28392,2017-10-14,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2240000000000002,63.38,63.608
28716,2017-10-15,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2400000000000002,65.804,65.27600000000002
28828,2017-10-16,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.4040000000000001,71.37200000000001,71.05199999999998
29083,2017-10-17,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.364,70.79599999999998,72.21600000000001
29187,2017-10-18,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2159999999999995,65.44799999999998,65.33199999999998
29489,2017-10-19,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.1399999999999997,63.104000000000006,63.18799999999999
29744,2017-10-20,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.056,61.53999999999998,61.60400000000002
29849,2017-10-21,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.1840000000000002,63.93999999999998,63.85999999999999
30023,2017-10-22,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.2360000000000002,62.24400000000003,61.95600000000002
30282,2017-10-23,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.352,68.456,68.13600000000002
30573,2017-10-24,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.3280000000000003,63.78799999999998,64.408
30720,2017-10-25,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.9840000000000001,52.62800000000001,52.332
30876,2017-10-26,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.9520000000000001,51.332,51.071999999999996
31041,2017-10-27,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.94,48.78,48.7
31268,2017-10-28,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.8519999999999999,49.80799999999999,49.648
31492,2017-10-29,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.96,53.68399999999998,52.98399999999999
31716,2017-10-30,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.1159999999999997,62.15599999999998,61.7
31905,2017-10-31,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.06,52.604,53.244
32068,2017-11-01,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.928,49.26399999999999,49.23600000000001
32275,2017-11-02,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.908,48.06,47.98799999999999
32528,2017-11-03,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.784,46.74399999999999,46.396
32762,2017-11-04,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.8840000000000001,50.024,49.848000000000006
17999,2017-08-24,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.56,90.34799999999998,90.52399999999996
18343,2017-08-25,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.4760000000000004,91.60400000000004,91.45600000000002
18441,2017-08-26,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.5960000000000005,92.76000000000003,92.41199999999998
18661,2017-08-27,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.632,96.94800000000002,96.68800000000002
18892,2017-08-28,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.728,102.008,101.84000000000003
19116,2017-08-29,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,3.0,100.04799999999996,99.90800000000002
19279,2017-08-30,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.58,98.28399999999996,98.22
19538,2017-08-31,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.552,94.48800000000004,94.67200000000004
19663,2017-09-01,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.6519999999999997,96.22800000000002,95.83199999999998
19898,2017-09-02,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.908,97.41599999999997,97.76400000000002
20139,2017-09-03,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.88,100.28000000000004,99.69199999999998
20356,2017-09-04,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,3.004,100.94799999999998,100.48000000000003
20566,2017-09-05,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.992,100.00399999999996,99.604
20656,2017-09-06,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.772,97.87200000000004,98.18400000000004
20868,2017-09-07,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.7039999999999997,95.5,95.26399999999997
21032,2017-09-08,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.588,96.004,96.01600000000003
21336,2017-09-09,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.696,96.56799999999996,96.592
21622,2017-09-10,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.6880000000000006,99.52400000000002,98.788
21739,2017-09-11,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,2.7999999999999994,103.75600000000004,103.21999999999996
21844,2017-09-12,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,3.124,102.61999999999998,103.256
22216,2017-09-13,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1960000000000002,41.016000000000005,40.856
22334,2017-09-14,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.2240000000000002,39.48,39.42
22566,2017-09-15,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.144,37.8,37.83599999999999
22835,2017-09-16,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1559999999999997,38.288000000000004,38.196
22929,2017-09-17,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.064,39.82000000000001,39.68000000000001
23251,2017-09-18,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.112,40.24,39.836
23308,2017-09-19,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1559999999999997,41.896,41.692
23572,2017-09-20,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.164,39.49999999999999,39.556
23802,2017-09-21,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1559999999999997,38.83200000000001,38.62
23999,2017-09-22,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1559999999999997,40.956,41.016000000000005
24086,2017-09-23,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.112,39.52,39.16799999999999
24458,2017-09-24,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.088,40.772,40.85999999999999
24541,2017-09-25,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1359999999999997,41.348000000000006,40.992
24811,2017-09-26,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1840000000000002,42.75600000000001,42.65600000000001
24914,2017-09-27,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.2000000000000002,40.772,40.71199999999999
25163,2017-09-28,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1840000000000002,39.02400000000001,39.112
25339,2017-09-29,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.036,40.416,40.348
25673,2017-09-30,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1559999999999997,40.16,39.928
25777,2017-10-01,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.064,40.664,40.288000000000004
25947,2017-10-02,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1359999999999997,41.35999999999999,41.196000000000005
26118,2017-10-03,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.2320000000000002,41.08800000000001,41.08399999999999
26431,2017-10-04,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1079999999999999,41.10399999999999,41.004
26715,2017-10-05,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1840000000000002,40.172,39.86400000000001
26771,2017-10-06,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1144492381785591,41.23467486419853,41.081847414867674
27057,2017-10-07,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.048,40.57199999999999,40.45200000000001
27266,2017-10-08,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.12,43.15200000000001,43.076
27481,2017-10-09,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.2040000000000002,42.65200000000001,42.608000000000004
27724,2017-10-10,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.2040000000000002,40.852,41.004
27761,2017-10-11,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.06,39.756,39.624
28039,2017-10-12,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.028,39.28800000000001,38.972
28170,2017-10-13,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.0959999999999996,38.79200000000001,38.75599999999999
28480,2017-10-14,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.032,39.376,39.316
28733,2017-10-15,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.128,39.931999999999995,39.69200000000001
28932,2017-10-16,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.092,40.48800000000001,40.42
28997,2017-10-17,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1960000000000002,43.18399999999999,43.408
29209,2017-10-18,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.968,39.06800000000001,39.336
29512,2017-10-19,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.036,39.42400000000001,39.49999999999999
29725,2017-10-20,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.08,39.48799999999999,39.196
29928,2017-10-21,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1159999999999997,39.976000000000006,39.66
30168,2017-10-22,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.1759999999999995,39.928,39.571999999999996
30342,2017-10-23,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.128,39.56800000000001,39.34400000000001
30531,2017-10-24,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.06,38.996,39.29600000000001
30701,2017-10-25,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.8279999999999998,33.72000000000001,33.568000000000005
30839,2017-10-26,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.8800000000000001,32.164,32.047999999999995
31139,2017-10-27,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.764,30.219999999999995,30.116
31383,2017-10-28,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.728,31.004000000000005,31.02
31576,2017-10-29,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.7559999999999998,32.559999999999995,32.108000000000004
31686,2017-10-30,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.008,36.70799999999999,36.46400000000001
31993,2017-10-31,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.968,34.047999999999995,34.080000000000005
32055,2017-11-01,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.752,32.02,31.904000000000003
32425,2017-11-02,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.8,31.06,31.184000000000005
32605,2017-11-03,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.736,29.920000000000005,30.108
32710,2017-11-04,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.812,30.052,29.988000000000003
17963,2017-08-24,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.0680000000000005,205.78000000000003,205.87200000000004
18264,2017-08-25,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.204,206.19599999999997,205.69200000000004
18465,2017-08-26,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.06,210.308,210.21599999999995
18717,2017-08-27,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.312,213.424,212.74400000000003
18815,2017-08-28,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.452,221.96400000000008,222.248
19115,2017-08-29,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.212,217.53200000000007,217.628
19319,2017-08-30,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.18,217.11199999999997,217.19999999999996
19460,2017-08-31,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.16,213.396,213.84799999999998
19725,2017-09-01,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.32,216.58399999999992,216.8400000000001
19902,2017-09-02,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.42,214.67200000000003,214.832
20032,2017-09-03,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.232,221.03599999999997,221.3919999999999
20246,2017-09-04,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.9439999999999986,215.86799999999997,215.72799999999995
20507,2017-09-05,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.187999999999999,213.844,213.62400000000005
20710,2017-09-06,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.016,213.12400000000005,212.968
20885,2017-09-07,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.1160000000000005,208.176,208.38
21040,2017-09-08,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.2639999999999985,203.64000000000004,203.24000000000007
21398,2017-09-09,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.2,205.1,204.82000000000005
21465,2017-09-10,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.0760000000000005,207.78,208.3400000000001
21801,2017-09-11,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.136,211.61199999999997,211.84400000000002
21938,2017-09-12,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.288,217.592,217.72400000000007
22077,2017-09-13,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.032,201.924,201.696
22264,2017-09-14,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.048,200.78800000000007,200.56400000000002
22459,2017-09-15,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.7639999999999993,193.80399999999992,193.43599999999998
22652,2017-09-16,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.996,192.76400000000004,193.12800000000004
23005,2017-09-17,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.052,202.59999999999997,202.21599999999995
23129,2017-09-18,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.072,197.43199999999996,198.01200000000009
23436,2017-09-19,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.796,195.29199999999997,194.91200000000003
23496,2017-09-20,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.904,196.37599999999995,195.98
23818,2017-09-21,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.648000000000001,198.44799999999995,197.95600000000005
24071,2017-09-22,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.6880000000000006,188.53199999999995,188.8640000000001
24271,2017-09-23,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.748,188.96400000000008,189.12
24450,2017-09-24,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.7239999999999993,191.584,191.29199999999997
24627,2017-09-25,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.756,193.07199999999997,193.196
24802,2017-09-26,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.640000000000001,193.01600000000008,192.54799999999997
24968,2017-09-27,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.996,196.416,196.164
25203,2017-09-28,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.624,194.03999999999994,193.736
25358,2017-09-29,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.704,190.04000000000005,190.18
25617,2017-09-30,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.756,193.872,193.764
25711,2017-10-01,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.74,196.33999999999992,195.848
26092,2017-10-02,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.8160000000000003,197.984,197.80000000000004
26192,2017-10-03,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.904,191.56400000000005,191.31600000000003
26353,2017-10-04,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.6519999999999997,197.444,197.55200000000008
26607,2017-10-05,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.772,195.31200000000004,195.27599999999995
26866,2017-10-06,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.7615148567751353,197.0997718722148,196.69576477046783
26964,2017-10-07,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.788,190.5840000000001,189.96800000000007
27297,2017-10-08,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.836,205.344,204.25200000000007
27445,2017-10-09,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.772,197.55200000000008,197.888
27734,2017-10-10,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.6519999999999997,194.46400000000008,193.828
27827,2017-10-11,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.656,184.6200000000001,184.76800000000003
28095,2017-10-12,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.616000000000001,186.62,185.932
28179,2017-10-13,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.5680000000000005,187.20800000000003,187.46000000000006
28554,2017-10-14,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.2760000000000007,181.99200000000005,182.052
28721,2017-10-15,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.824,189.05999999999997,188.93199999999996
28947,2017-10-16,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.536,188.46400000000003,188.68000000000004
29137,2017-10-17,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.544,190.272,189.94400000000007
29288,2017-10-18,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.5880000000000014,188.132,188.56
29380,2017-10-19,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.6039999999999996,184.812,184.44799999999995
29741,2017-10-20,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.5399999999999987,186.668,186.48
29985,2017-10-21,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.88,198.16799999999995,197.91599999999997
30103,2017-10-22,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.7280000000000006,203.58000000000007,202.96400000000008
30361,2017-10-23,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.52,200.91199999999995,200.17599999999996
30553,2017-10-24,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.7200000000000006,195.21200000000005,194.308
30622,2017-10-25,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.364,180.31599999999997,180.604
30983,2017-10-26,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.364,174.56000000000003,174.75599999999997
31185,2017-10-27,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.492,175.66800000000006,175.85199999999998
31223,2017-10-28,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.412,173.23999999999995,173.03999999999996
31489,2017-10-29,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.6439999999999997,175.99599999999995,176.296
31706,2017-10-30,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.792,191.4,191.67600000000004
